Date,Double/Triple Header Num,Team,Team (Long),League,Team Game Number,Home / Away,Opponent,Opponent (Long),Opponent's League,Opponent's Game Number,Team Score,Opponent's Score,Win,Loss,Tie,Win / Loss Margin,Day / Night,Park ID,Attendance,Game Length (Minutes),At Bats,Hits,Doubles,Triples,Home Runs,RBI,Sacrifice Hits,Sacrifice Flies,Hit By Pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into Double Plays,Awarded First on Catcher's Interference,Left on Base,Pitchers Used,Individual Earned Runs,Team Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
9/29/12,0,Phillies,Philadelphia Phillies,National,158,Away,Dodgers,Los Angeles Dodgers,National,158,9,5,1,0,0,4,N,MIA02,30202,243,39,15,3,1,0,9,2,0,0,4,1,7,3,1,1,0,9,6,5,5,2,0,27,3,1,0,1,0
9/29/12,0,Astros,Houston Astros,National,158,Away,Brewers,Milwaukee Brewers,National,158,5,9,0,1,0,-4,N,MIL06,34294,185,33,9,0,0,3,5,1,0,0,1,0,11,0,0,0,0,3,4,8,8,1,0,24,11,1,0,1,0
9/29/12,0,Reds,Cincinnati Reds,National,158,Away,Pirates,Pittsburgh Pirates,National,158,1,2,0,1,0,-1,N,PIT08,38623,191,31,7,2,0,0,1,2,0,0,4,1,9,0,0,1,0,9,4,2,2,1,0,25,7,2,0,0,0
9/29/12,0,Giants,San Francisco Giants,National,158,Away,Padres,San Diego Padres,National,158,3,7,0,1,0,-4,N,SAN02,42397,168,33,7,0,0,1,3,0,0,0,3,0,7,0,0,0,0,6,5,6,6,0,0,24,8,1,0,0,0
9/29/12,0,Nationals,Washington Nationals,National,158,Away,Cardinals,St. Louis Cardinals,National,158,6,4,1,0,0,2,N,STL10,42264,218,41,13,3,0,1,6,2,0,0,3,1,13,0,0,0,0,10,6,4,4,0,0,30,12,0,0,3,0
9/30/12,0,Red Sox,Boston Red Sox,American,159,Away,Orioles,Baltimore Orioles,American,159,3,6,0,1,0,-3,D,BAL12,41257,139,33,9,3,0,2,3,0,0,0,0,0,6,0,2,1,0,3,4,6,6,0,0,24,13,0,0,3,0
9/30/12,0,Rays,Tampa Bay Rays,American,159,Away,White Sox,Chicago White Sox,American,159,6,2,1,0,0,4,D,CHI12,26831,186,33,9,2,1,3,6,0,1,0,7,1,8,0,0,2,0,8,3,2,2,0,0,27,13,0,0,1,0
9/30/12,0,Royals,Kansas City Royals,American,159,Away,Indians,Cleveland Indians,American,159,3,15,0,1,0,-12,D,CLE08,18099,182,34,7,0,0,1,3,0,0,0,2,0,3,1,0,0,0,6,4,14,14,1,0,24,10,1,0,1,0
9/30/12,0,Tigers,Detroit Tigers,American,159,Away,Twins,Minnesota Twins,American,159,2,1,1,0,0,1,D,MIN04,32554,163,32,7,2,0,1,2,1,0,0,2,1,6,0,0,1,0,6,4,1,1,0,0,27,10,0,0,0,0
9/30/12,0,Mariners,Seattle Mariners,American,159,Away,Athletics,Oakland Athletics,American,159,2,5,0,1,0,-3,D,OAK01,21057,197,36,11,3,1,0,2,0,0,0,1,0,8,0,0,1,0,8,5,5,5,0,0,24,8,0,0,1,0
9/30/12,1,Angels,Los Angeles Angels,American,158,Away,Rangers,Texas Rangers,American,158,5,4,1,0,0,1,D,ARL02,46713,192,36,11,3,0,1,5,0,1,0,3,1,8,1,0,0,0,8,4,4,4,0,0,27,13,0,0,0,0
9/30/12,2,Angels,Los Angeles Angels,American,159,Away,Rangers,Texas Rangers,American,159,7,8,0,1,0,-1,N,ARL02,48089,197,39,12,3,0,2,7,0,0,0,3,0,8,0,0,0,0,8,6,8,8,0,0,24,12,0,0,1,0
9/30/12,0,Yankees,New York Yankees,American,159,Away,Blue Jays,Toronto Blue Jays,American,159,9,6,1,0,0,3,D,TOR02,31418,205,39,15,3,0,1,7,1,2,0,3,0,5,0,0,0,0,9,5,6,6,0,0,27,8,0,0,1,0
9/30/12,0,Cubs,Chicago Cubs,National,159,Away,Diamondbacks,Arizona Diamondbacks,National,159,7,2,1,0,0,5,D,PHO01,35535,185,37,11,3,0,1,6,0,0,1,1,0,4,0,0,2,0,5,5,1,1,0,0,27,12,2,0,1,0
9/30/12,0,Mets,New York Mets,National,159,Away,Braves,Atlanta Braves,National,159,2,6,0,1,0,-4,D,ATL02,50635,170,33,5,2,0,0,1,0,0,0,2,0,7,0,0,0,0,6,4,6,6,1,0,24,13,1,0,2,0
9/30/12,0,Rockies,Colorado Rockies,National,159,Away,Dodgers,Los Angeles Dodgers,National,159,1,7,0,1,0,-6,D,LOS03,35607,211,35,9,4,0,1,1,0,0,1,4,1,8,1,0,1,0,12,4,7,7,0,0,24,2,0,0,0,0
9/30/12,0,Phillies,Philadelphia Phillies,National,159,Away,Dodgers,Los Angeles Dodgers,National,159,4,1,1,0,0,3,D,MIA02,28317,173,34,9,1,0,0,4,0,2,0,2,0,9,0,0,0,0,7,3,1,1,0,0,27,8,2,0,0,0
9/30/12,0,Astros,Houston Astros,National,159,Away,Brewers,Milwaukee Brewers,National,159,7,0,1,0,0,7,D,MIL06,38443,162,36,9,1,0,4,7,1,0,0,4,0,13,0,0,0,0,7,1,0,0,0,0,27,12,1,0,3,0
9/30/12,0,Reds,Cincinnati Reds,National,159,Away,Pirates,Pittsburgh Pirates,National,159,4,3,1,0,0,1,D,PIT08,32814,178,37,10,4,0,1,4,0,0,0,1,0,12,0,0,0,0,7,4,1,1,0,0,27,8,3,0,0,0
9/30/12,0,Giants,San Francisco Giants,National,159,Away,Padres,San Diego Padres,National,159,7,5,1,0,0,2,D,SAN02,33407,180,35,12,0,0,2,7,0,1,1,5,0,10,1,1,0,0,8,4,4,4,0,0,27,10,1,0,0,0
9/30/12,0,Nationals,Washington Nationals,National,159,Away,Cardinals,St. Louis Cardinals,National,159,4,10,0,1,0,-6,D,STL10,40084,187,33,7,3,0,2,4,0,0,2,1,0,11,0,0,1,0,5,5,6,6,2,0,24,10,1,0,0,0
10/1/12,0,White Sox,Chicago White Sox,American,160,Away,Indians,Cleveland Indians,American,160,11,0,1,0,0,11,N,CLE08,14756,182,42,15,0,0,1,11,0,0,0,4,0,11,1,0,1,0,8,3,0,0,0,0,27,11,0,0,1,0
10/1/12,0,Tigers,Detroit Tigers,American,160,Away,Royals,Kansas City Royals,American,160,6,3,1,0,0,3,N,KAN06,15312,175,40,14,2,0,2,5,0,0,0,1,1,7,0,0,1,0,8,5,3,3,1,0,27,13,1,0,2,0
10/1/12,0,Red Sox,Boston Red Sox,American,160,Away,Yankees,New York Yankees,American,160,2,10,0,1,0,-8,N,NYC21,45478,178,30,4,1,0,1,2,0,1,0,1,0,8,0,0,0,0,3,5,10,10,0,0,24,9,0,0,0,0
10/1/12,0,Rangers,Texas Rangers,American,160,Away,Athletics,Oakland Athletics,American,160,3,4,0,1,0,-1,N,OAK01,21162,183,33,6,0,0,2,3,0,0,0,2,0,11,0,0,0,0,5,5,4,4,0,1,24,7,0,0,1,0
10/1/12,0,Angels,Los Angeles Angels,American,160,Away,Mariners,Seattle Mariners,American,160,8,4,1,0,0,4,N,SEA03,13963,199,40,16,3,1,0,8,0,0,0,4,0,10,0,0,1,0,9,5,2,2,0,0,27,10,2,0,1,0
10/1/12,0,Orioles,Baltimore Orioles,American,160,Away,Rays,Tampa Bay Rays,American,160,3,5,0,1,0,-2,N,STP01,13666,169,33,6,0,0,2,3,0,0,0,2,0,10,1,0,0,0,5,4,2,2,0,0,24,8,1,0,1,0
10/1/12,0,Twins,Minnesota Twins,American,160,Away,Blue Jays,Toronto Blue Jays,American,160,5,6,0,1,0,-1,N,TOR02,12359,194,40,12,4,0,1,5,0,0,2,3,0,8,1,0,1,0,10,7,6,6,1,0,29,10,0,0,0,0
10/1/12,0,Rockies,Colorado Rockies,National,160,Away,Diamondbacks,Arizona Diamondbacks,National,160,7,5,1,0,0,2,N,PHO01,24123,254,48,13,5,0,1,6,3,0,0,4,1,14,0,0,2,0,9,8,5,5,1,0,39,9,0,0,0,0
10/1/12,0,Astros,Houston Astros,National,160,Away,Cubs,Chicago Cubs,National,160,3,0,1,0,0,3,N,CHI11,32167,162,32,7,1,1,1,3,0,0,1,1,0,5,0,1,1,0,4,4,0,0,1,0,27,12,0,0,0,0
10/1/12,0,Giants,San Francisco Giants,National,160,Away,Dodgers,Los Angeles Dodgers,National,160,2,3,0,1,0,-1,N,LOS03,33624,174,31,6,2,0,0,2,0,0,0,3,0,8,1,1,1,0,5,5,3,3,0,0,25,14,0,0,1,0
10/1/12,0,Mets,New York Mets,National,160,Away,Dodgers,Los Angeles Dodgers,National,160,2,3,0,1,0,-1,N,MIA02,24543,196,36,11,2,0,0,2,1,0,1,3,0,3,2,0,1,0,12,5,3,3,1,0,24,8,0,0,2,0
10/1/12,0,Padres,San Diego Padres,National,160,Away,Brewers,Milwaukee Brewers,National,160,3,5,0,1,0,-2,N,MIL06,30398,172,34,8,2,0,1,3,0,0,0,5,0,8,3,0,1,0,9,2,5,5,0,0,24,11,1,0,0,0
10/1/12,0,Braves,Atlanta Braves,National,160,Away,Pirates,Pittsburgh Pirates,National,160,1,2,0,1,0,-1,N,PIT08,15009,158,28,2,0,0,0,1,0,0,0,6,0,8,0,1,1,0,6,2,2,2,0,0,24,6,0,0,1,0
10/1/12,0,Reds,Cincinnati Reds,National,160,Away,Cardinals,St. Louis Cardinals,National,160,2,4,0,1,0,-2,N,STL10,38480,158,31,6,1,0,0,2,1,1,0,1,0,8,0,1,0,0,5,3,4,4,0,0,24,12,0,0,1,0
10/1/12,0,Phillies,Philadelphia Phillies,National,160,Away,Nationals,Washington Nationals,National,160,2,0,1,0,0,2,N,WAS11,35387,168,30,6,1,1,0,2,0,0,0,3,1,9,0,0,3,0,4,4,0,0,0,0,27,14,1,0,0,0
10/2/12,0,White Sox,Chicago White Sox,American,161,Away,Indians,Cleveland Indians,American,161,3,4,0,1,0,-1,N,CLE08,10015,203,44,9,1,0,1,3,0,0,1,2,0,10,2,0,1,0,8,5,4,4,0,0,35,13,1,0,1,0
10/2/12,0,Tigers,Detroit Tigers,American,161,Away,Royals,Kansas City Royals,American,161,2,4,0,1,0,-2,N,KAN06,14283,154,32,6,0,0,0,2,0,0,0,3,0,6,0,0,1,0,6,4,4,4,0,0,24,12,0,0,2,0
10/2/12,0,Red Sox,Boston Red Sox,American,161,Away,Yankees,New York Yankees,American,161,3,4,0,1,0,-1,N,NYC21,41564,249,42,8,1,0,1,3,0,1,1,4,1,11,1,0,1,0,9,8,3,3,0,0,35,18,1,0,2,0
10/2/12,0,Rangers,Texas Rangers,American,161,Away,Athletics,Oakland Athletics,American,161,1,3,0,1,0,-2,N,OAK01,30660,163,30,5,2,0,0,1,0,0,0,2,0,7,0,0,3,0,4,4,3,3,0,0,24,12,2,0,1,0
10/2/12,0,Angels,Los Angeles Angels,American,161,Away,Mariners,Seattle Mariners,American,161,1,6,0,1,0,-5,N,SEA03,14353,169,37,9,1,0,0,1,0,0,0,2,0,12,3,0,0,0,11,3,4,4,0,0,24,8,3,0,1,0
10/2/12,0,Orioles,Baltimore Orioles,American,161,Away,Rays,Tampa Bay Rays,American,161,1,0,1,0,0,1,N,STP01,13460,144,29,2,0,0,1,1,0,0,0,0,0,15,0,0,0,0,1,4,0,0,0,0,27,6,0,0,0,0
10/2/12,0,Twins,Minnesota Twins,American,161,Away,Blue Jays,Toronto Blue Jays,American,161,3,4,0,1,0,-1,N,TOR02,13930,153,33,10,3,0,1,3,0,0,0,1,0,4,0,2,2,0,4,5,4,4,0,0,24,17,2,0,3,0
10/2/12,0,Rockies,Colorado Rockies,National,161,Away,Diamondbacks,Arizona Diamondbacks,National,161,3,5,0,1,0,-2,N,PHO01,22466,171,36,10,4,1,0,2,0,0,0,1,1,9,1,0,1,0,7,4,5,5,0,0,26,8,0,0,2,0
10/2/12,0,Astros,Houston Astros,National,161,Away,Cubs,Chicago Cubs,National,161,3,0,1,0,0,3,N,CHI11,33168,163,30,5,0,0,1,2,1,0,0,3,0,8,1,1,1,0,4,5,0,0,0,0,27,10,1,0,0,0
10/2/12,0,Giants,San Francisco Giants,National,161,Away,Dodgers,Los Angeles Dodgers,National,161,4,3,1,0,0,1,N,LOS03,42473,209,33,10,2,0,2,4,0,0,0,2,1,9,0,1,3,0,4,7,3,3,0,0,27,11,0,0,1,0
10/2/12,0,Mets,New York Mets,National,161,Away,Dodgers,Los Angeles Dodgers,National,161,3,4,0,1,0,-1,N,MIA02,29709,210,42,9,2,1,0,2,0,0,0,4,1,8,0,0,0,0,10,7,4,4,0,0,31,10,0,0,1,0
10/2/12,0,Padres,San Diego Padres,National,161,Away,Brewers,Milwaukee Brewers,National,161,3,4,0,1,0,-1,N,MIL06,30714,183,36,10,1,0,0,3,0,0,1,1,0,10,0,1,0,0,8,8,4,4,0,0,24,10,0,0,0,0
10/2/12,0,Braves,Atlanta Braves,National,161,Away,Pirates,Pittsburgh Pirates,National,161,1,5,0,1,0,-4,N,PIT08,15727,158,32,8,3,0,0,1,2,0,0,1,0,8,0,0,0,0,7,3,5,5,0,0,24,6,1,0,0,0
10/2/12,0,Reds,Cincinnati Reds,National,161,Away,Cardinals,St. Louis Cardinals,National,161,3,1,1,0,0,2,N,STL10,39644,168,35,8,2,0,1,3,0,0,0,2,0,9,0,0,0,0,7,5,1,1,0,0,27,10,0,0,1,0
10/2/12,0,Phillies,Philadelphia Phillies,National,161,Away,Nationals,Washington Nationals,National,161,2,4,0,1,0,-2,N,WAS11,33546,175,36,9,2,0,2,2,0,0,0,3,0,8,0,0,1,0,10,5,4,4,0,0,24,10,0,0,0,0
10/3/12,0,White Sox,Chicago White Sox,American,162,Away,Indians,Cleveland Indians,American,162,9,0,1,0,0,9,N,CLE08,18093,170,41,16,2,0,5,9,0,0,0,5,0,7,1,0,3,0,10,3,0,0,0,0,27,7,0,0,1,0
10/3/12,0,Tigers,Detroit Tigers,American,162,Away,Royals,Kansas City Royals,American,162,1,0,1,0,0,1,N,KAN06,30383,179,30,7,2,0,0,1,1,0,0,4,0,8,2,0,3,0,7,4,0,0,0,0,27,9,0,0,1,0
10/3/12,0,Red Sox,Boston Red Sox,American,162,Away,Yankees,New York Yankees,American,162,2,14,0,1,0,-12,N,NYC21,47393,203,33,8,3,0,0,2,0,0,0,2,0,9,1,1,1,0,6,7,14,14,0,0,24,7,0,0,1,0
10/3/12,0,Rangers,Texas Rangers,American,162,Away,Athletics,Oakland Athletics,American,162,5,12,0,1,0,-7,D,OAK01,36067,196,39,11,3,0,0,5,0,0,0,3,0,8,0,0,0,0,10,5,8,8,1,0,24,6,3,0,0,0
10/3/12,0,Angels,Los Angeles Angels,American,162,Away,Mariners,Seattle Mariners,American,162,0,12,0,1,0,-12,D,SEA03,15614,176,31,7,2,0,0,0,0,0,1,1,0,2,1,1,1,0,6,6,12,12,1,0,24,9,2,0,0,0
10/3/12,0,Orioles,Baltimore Orioles,American,162,Away,Rays,Tampa Bay Rays,American,162,1,4,0,1,0,-3,N,STP01,17909,163,30,3,1,0,0,1,0,1,0,2,0,10,0,0,0,0,5,5,4,4,0,0,24,4,0,0,0,0
10/3/12,0,Twins,Minnesota Twins,American,162,Away,Blue Jays,Toronto Blue Jays,American,162,1,2,0,1,0,-1,N,TOR02,19769,141,31,4,0,0,0,1,0,0,0,3,0,11,1,0,0,0,6,3,2,2,1,0,24,11,0,0,2,0
10/3/12,0,Rockies,Colorado Rockies,National,162,Away,Diamondbacks,Arizona Diamondbacks,National,162,2,1,1,0,0,1,D,PHO01,24344,196,35,10,0,0,0,1,2,0,1,0,0,12,0,1,0,0,9,7,1,1,0,0,27,11,0,1,1,0
10/3/12,0,Astros,Houston Astros,National,162,Away,Cubs,Chicago Cubs,National,162,4,5,0,1,0,-1,D,CHI11,27606,184,31,6,1,0,1,4,0,0,0,6,0,6,0,1,2,0,6,6,5,5,0,0,26,10,1,0,1,0
10/3/12,0,Giants,San Francisco Giants,National,162,Away,Dodgers,Los Angeles Dodgers,National,162,1,5,0,1,0,-4,D,LOS03,34014,158,29,3,2,0,0,1,0,0,0,4,0,10,0,1,0,0,5,4,4,4,0,0,24,6,1,0,0,0
10/3/12,0,Mets,New York Mets,National,162,Away,Dodgers,Los Angeles Dodgers,National,162,4,2,1,0,0,2,D,MIA02,27418,158,36,10,2,1,3,4,0,0,1,1,0,7,0,0,1,0,7,4,2,2,1,0,27,12,0,1,0,0
10/3/12,0,Padres,San Diego Padres,National,162,Away,Brewers,Milwaukee Brewers,National,162,7,6,1,0,0,1,N,MIL06,34451,178,34,9,4,1,2,6,0,1,0,4,0,6,2,0,1,0,5,7,5,5,0,0,27,8,2,0,0,0
10/3/12,0,Braves,Atlanta Braves,National,162,Away,Pirates,Pittsburgh Pirates,National,162,4,0,1,0,0,4,D,PIT08,20615,165,33,10,0,0,0,4,1,1,0,2,0,9,3,0,1,0,6,8,0,0,0,0,27,12,0,0,0,0
10/3/12,0,Reds,Cincinnati Reds,National,162,Away,Cardinals,St. Louis Cardinals,National,162,0,1,0,1,0,-1,N,STL10,42509,154,29,3,0,0,0,0,0,0,1,2,0,10,0,1,1,0,5,6,1,1,0,0,24,4,0,0,0,0
10/3/12,0,Phillies,Philadelphia Phillies,National,162,Away,Nationals,Washington Nationals,National,162,1,5,0,1,0,-4,D,WAS11,37075,180,32,6,4,0,0,1,0,1,0,2,0,8,0,0,0,0,7,4,5,5,0,0,24,3,0,0,0,0
3/28/12,0,Athletics,Oakland Athletics,American,1,Home,Mariners,Seattle Mariners,American,1,1,3,0,1,0,-2,N,TOK01,44227,184,39,6,3,0,0,1,0,0,2,0,0,10,2,1,0,0,7,6,3,3,0,0,33,19,1,0,1,0
3/29/12,0,Athletics,Oakland Athletics,American,2,Home,Mariners,Seattle Mariners,American,2,4,1,1,0,0,3,N,TOK01,43391,143,30,7,1,0,3,4,0,0,0,2,0,5,0,1,0,0,4,2,1,1,0,0,27,9,0,0,0,0
4/4/12,0,Dodgers,Los Angeles Dodgers,National,1,Home,Cardinals,St. Louis Cardinals,National,1,1,4,0,1,0,-3,N,MIA02,36601,162,30,4,1,0,0,1,0,0,1,0,0,6,0,0,1,0,3,5,4,4,0,0,27,12,0,0,2,0
4/5/12,0,Indians,Cleveland Indians,American,1,Home,Blue Jays,Toronto Blue Jays,American,1,4,7,0,1,0,-3,D,CLE08,43190,314,49,7,2,0,1,4,1,0,1,11,0,12,0,1,3,0,10,6,7,7,1,0,48,22,0,0,3,0
4/5/12,0,Tigers,Detroit Tigers,American,1,Home,Red Sox,Boston Red Sox,American,1,3,2,1,0,0,1,D,DET05,45027,187,31,10,2,1,0,3,0,1,1,4,1,4,0,0,3,0,9,2,2,2,0,0,27,6,1,0,0,0
4/5/12,0,Cubs,Chicago Cubs,National,1,Home,Nationals,Washington Nationals,National,1,1,2,0,1,0,-1,D,CHI11,41176,155,33,6,0,1,0,1,0,0,0,1,0,7,0,1,1,0,6,3,2,2,1,0,27,8,1,0,0,0
4/5/12,0,Reds,Cincinnati Reds,National,1,Home,Dodgers,Los Angeles Dodgers,National,2,4,0,1,0,0,4,D,CIN09,42956,164,30,10,4,0,1,4,1,1,1,4,2,5,0,0,1,0,9,3,0,0,0,0,27,14,1,0,1,0
4/5/12,0,Mets,New York Mets,National,1,Home,Braves,Atlanta Braves,National,1,1,0,1,0,0,1,D,NYC20,42080,159,29,7,1,0,0,1,0,0,0,4,0,6,0,0,2,0,8,5,0,0,0,0,27,6,0,0,0,0
4/5/12,0,Pirates,Pittsburgh Pirates,National,1,Home,Phillies,Philadelphia Phillies,National,1,0,1,0,1,0,-1,D,PIT08,39585,134,28,2,0,0,0,0,0,0,2,0,0,6,0,0,1,0,3,3,1,1,0,0,27,8,0,0,2,0
4/5/12,0,Padres,San Diego Padres,National,1,Home,Dodgers,Los Angeles Dodgers,National,1,3,5,0,1,0,-2,D,SAN02,42941,176,31,5,1,0,1,3,0,0,0,3,0,7,1,0,1,0,4,4,4,4,1,0,27,10,3,0,1,0
4/6/12,0,Angels,Los Angeles Angels,American,1,Home,Royals,Kansas City Royals,American,1,5,0,1,0,0,5,N,ANA01,44106,142,31,9,1,1,0,5,0,0,0,1,1,8,0,1,1,0,3,2,0,0,0,0,27,8,2,0,0,0
4/6/12,0,Orioles,Baltimore Orioles,American,1,Home,Twins,Minnesota Twins,American,1,4,2,1,0,0,2,D,BAL12,46773,158,28,6,1,1,1,4,0,0,0,3,0,3,0,0,1,0,3,4,2,2,0,0,27,10,0,0,1,0
4/6/12,0,Athletics,Oakland Athletics,American,3,Home,Mariners,Seattle Mariners,American,3,3,7,0,1,0,-4,N,OAK01,35067,186,36,9,0,0,1,3,0,0,0,1,0,7,0,0,1,0,7,4,4,4,0,0,27,9,1,1,2,0
4/6/12,0,Rays,Tampa Bay Rays,American,1,Home,Yankees,New York Yankees,American,1,7,6,1,0,0,1,D,STP01,34078,224,34,12,0,1,2,7,1,0,0,7,3,12,0,0,1,0,10,7,6,6,1,0,27,12,1,0,1,0
4/6/12,0,Rangers,Texas Rangers,American,1,Home,White Sox,Chicago White Sox,American,1,3,2,1,0,0,1,D,ARL02,49085,144,30,6,1,0,1,3,1,1,0,0,0,7,0,0,0,0,5,4,2,2,0,0,27,4,0,0,0,0
4/6/12,0,Diamondbacks,Arizona Diamondbacks,National,1,Home,Giants,San Francisco Giants,National,1,5,4,1,0,0,1,D,PHO01,49130,173,32,7,2,0,2,5,1,0,1,2,0,9,0,0,0,0,7,4,4,4,0,0,27,9,0,0,0,0
4/6/12,0,Astros,Houston Astros,National,1,Home,Rockies,Colorado Rockies,National,1,3,5,0,1,0,-2,N,HOU03,43464,191,31,5,2,0,2,3,0,0,0,4,0,4,0,0,1,0,5,3,1,1,0,0,27,10,4,0,0,0
4/6/12,0,Brewers,Milwaukee Brewers,National,1,Home,Cardinals,St. Louis Cardinals,National,2,5,11,0,1,0,-6,D,MIL06,46086,188,36,10,1,1,1,5,0,0,1,2,0,6,0,0,2,0,7,4,10,10,0,0,27,10,1,0,1,0
4/6/12,0,Padres,San Diego Padres,National,2,Home,Dodgers,Los Angeles Dodgers,National,2,0,6,0,1,0,-6,N,SAN02,32490,151,29,3,2,0,0,0,0,0,0,1,0,11,0,0,1,0,3,3,5,5,0,0,27,10,2,0,1,0
4/7/12,0,Angels,Los Angeles Angels,American,2,Home,Royals,Kansas City Royals,American,2,3,6,0,1,0,-3,D,ANA01,40022,166,31,9,3,0,0,3,0,1,0,2,0,6,0,0,2,0,4,5,5,5,0,0,27,8,1,0,1,0
4/7/12,0,Orioles,Baltimore Orioles,American,2,Home,Twins,Minnesota Twins,American,2,8,2,1,0,0,6,N,BAL12,31532,157,34,13,1,0,3,6,0,0,0,3,0,7,0,0,3,0,5,3,0,0,0,0,27,14,1,0,2,0
4/7/12,0,Indians,Cleveland Indians,American,2,Home,Blue Jays,Toronto Blue Jays,American,2,4,7,0,1,0,-3,D,CLE08,18842,218,40,5,0,0,2,4,0,0,0,3,0,5,0,0,1,0,3,7,7,7,1,0,36,10,0,0,0,0
4/7/12,0,Tigers,Detroit Tigers,American,2,Home,Red Sox,Boston Red Sox,American,2,10,0,1,0,0,10,D,DET05,44710,173,36,12,1,0,5,9,0,0,1,2,0,4,0,0,1,0,5,5,0,0,0,0,27,10,0,0,2,0
4/7/12,0,Athletics,Oakland Athletics,American,4,Home,Mariners,Seattle Mariners,American,4,7,8,0,1,0,-1,N,OAK01,16612,178,35,9,1,0,2,7,0,1,1,1,0,9,0,0,0,0,4,5,8,8,0,0,27,14,1,0,0,0
4/7/12,0,Rays,Tampa Bay Rays,American,2,Home,Yankees,New York Yankees,American,2,8,6,1,0,0,2,N,STP01,34078,200,32,10,4,0,1,8,0,0,0,6,0,5,1,0,2,0,6,6,6,6,1,0,27,14,1,0,3,0
4/7/12,0,Rangers,Texas Rangers,American,2,Home,White Sox,Chicago White Sox,American,2,3,4,0,1,0,-1,N,ARL02,47867,156,35,10,2,1,0,3,0,1,1,1,0,5,0,1,0,0,8,4,4,4,0,0,27,10,2,0,0,0
4/7/12,0,Diamondbacks,Arizona Diamondbacks,National,2,Home,Giants,San Francisco Giants,National,2,5,4,1,0,0,1,D,PHO01,34789,156,32,10,2,0,2,5,0,0,1,4,2,7,0,0,2,0,8,4,4,4,0,0,27,11,0,0,0,0
4/7/12,0,Cubs,Chicago Cubs,National,2,Home,Nationals,Washington Nationals,National,2,4,7,0,1,0,-3,D,CHI11,40102,202,35,8,0,1,0,3,0,0,1,5,0,13,2,0,0,0,10,5,7,7,0,0,27,13,0,0,1,0
4/7/12,0,Reds,Cincinnati Reds,National,2,Home,Dodgers,Los Angeles Dodgers,National,3,3,8,0,1,0,-5,N,CIN09,41662,178,32,6,0,1,2,3,1,0,0,0,0,6,0,0,1,0,3,5,8,8,0,0,27,10,0,0,1,0
4/7/12,0,Astros,Houston Astros,National,2,Home,Rockies,Colorado Rockies,National,2,7,3,1,0,0,4,N,HOU03,23962,151,33,10,3,1,2,6,1,0,0,2,0,6,1,0,2,0,5,4,3,3,1,0,27,14,0,0,0,0
4/7/12,0,Brewers,Milwaukee Brewers,National,2,Home,Cardinals,St. Louis Cardinals,National,3,6,0,1,0,0,6,D,MIL06,42084,171,31,8,4,0,3,6,1,0,0,1,0,9,0,0,1,0,3,3,0,0,1,0,27,13,0,0,1,0
4/7/12,0,Mets,New York Mets,National,2,Home,Braves,Atlanta Braves,National,2,4,2,1,0,0,2,D,NYC20,39526,173,37,13,1,0,3,4,0,0,0,3,0,5,0,0,0,0,12,4,2,2,0,0,27,12,0,1,1,0
4/7/12,0,Pirates,Pittsburgh Pirates,National,2,Home,Phillies,Philadelphia Phillies,National,2,2,1,1,0,0,1,N,PIT08,38885,193,33,6,2,0,0,1,1,0,1,3,0,4,1,0,1,0,7,5,1,1,0,0,30,9,1,0,1,0
4/7/12,0,Padres,San Diego Padres,National,3,Home,Dodgers,Los Angeles Dodgers,National,3,5,6,0,1,0,-1,N,SAN02,31909,236,35,4,0,0,0,4,1,0,1,10,0,9,0,0,0,0,9,7,6,6,0,0,33,13,0,0,1,0
4/8/12,0,Angels,Los Angeles Angels,American,3,Home,Royals,Kansas City Royals,American,3,3,7,0,1,0,-4,D,ANA01,32227,195,38,11,3,0,1,3,0,0,0,4,0,10,0,0,1,0,12,5,6,6,2,0,27,13,1,0,1,0
4/8/12,0,Orioles,Baltimore Orioles,American,3,Home,Twins,Minnesota Twins,American,3,3,1,1,0,0,2,D,BAL12,14738,134,29,6,1,0,1,3,0,0,1,4,0,2,2,0,0,0,7,2,1,1,0,0,27,15,0,0,2,0
4/8/12,0,Indians,Cleveland Indians,American,3,Home,Blue Jays,Toronto Blue Jays,American,3,4,3,1,0,0,1,D,CLE08,10518,171,29,6,0,0,2,4,0,0,0,6,0,5,1,1,1,0,7,4,1,1,0,0,27,15,2,0,1,0
4/8/12,0,Tigers,Detroit Tigers,American,3,Home,Red Sox,Boston Red Sox,American,3,13,12,1,0,0,1,D,DET05,30788,285,46,17,2,0,2,12,0,2,1,2,0,9,0,0,1,0,6,8,12,12,1,1,33,9,0,0,0,0
4/8/12,0,Rays,Tampa Bay Rays,American,3,Home,Yankees,New York Yankees,American,3,3,0,1,0,0,3,D,STP01,30413,181,30,7,2,1,2,3,1,0,0,3,1,11,0,0,0,0,7,2,0,0,0,0,27,12,0,0,0,0
4/8/12,0,Rangers,Texas Rangers,American,3,Home,White Sox,Chicago White Sox,American,3,5,0,1,0,0,5,N,ARL02,45368,170,29,6,0,0,3,4,0,0,0,4,0,5,0,0,2,0,4,4,0,0,0,0,27,13,0,0,0,0
